,platform,category,publisher,publication_date,title,content,author,article_url,update_date
84,네이버,금융,연합뉴스,2024.08.01,"광주은행 ""상반기 고객 돈 21억원 보이스피싱 막았다""",광주은행은 올해 상반기 84건 21억원 상당의 고객 돈을 보이스 피싱 피해로부터 예방했다고 1일 밝혔다광주은행 본점 전경 이상 금융 거래 탐지시스템 운영을 통한 예방실적이 68건에 17억6천만원 영업점 창구에서 보이스 피싱 피해를 막은 건수와 피해 예방액이 16건에 3억4천만원이다 광주은행은 1월부터 금융거래 모니터링 전담 인력을 확충해 24시간 모니터링 체계를 가동했다 평일 저녁은 물론 주말과 공휴일 등에도 이상 금융거래 여부를 탐지해 조치했다 영업점 창구에서는 고액 현금 인출 시 문진 작성 등 의심 사례를 적발 112 신고 등 신속한 대응을 했다 또 전 영업점에서 지역 주민을 대상으로 보이스 피싱 예방 교육을 시행하는 등 고객의 소중한 금융 자산 지키기에 노력하고 있다,송형일,https://n.news.naver.com/mnews/article/001/0014847684,2024.08.01
85,네이버,금융,연합뉴스,2024.08.01,'비둘기 연준'에 국고채 금리 일제 하락…3년물 2.976%(종합),미국 연방준비제도가 다음 달 기준금리 인하 여부를 논의할 수 있다고 밝히자 1일 국고채 금리는 일제히 하락했다 이날 서울 채권시장에서 3년 만기 국고채 금리는 전 거래일보다 28bp 내린 연 2976에 장을 마쳤다 지난달 29일 이후 3거래일 만에 다시 연중 최저치를 경신했다 10년물 금리는 연 3010로 54bp 하락했다 10년물 금리 역시 지난달 29일 이후 3거래일 만에 연저점을 기록했다 5년물과 2년물은 각각 36bp 25bp 하락해 연 2987 연 3061에 마감했다 20년물은 연 3006로 38bp 내렸다 30년물과 50년물은 각각 25bp 25bp 하락해 연 2923 연 2867를 기록했다 이날 국고채 금리는 장중 내내 하락세를 보였다 10년 만기 국고채 금리는 장중 3선 아래로 내려오기도 했다 이날 새벽 나온 미 연방공개시장위원회 회의 결과가 뚜렷한 비둘기파적 메시지를 던진 영향이 큰 것으로 보인다 제롬 파월 연준 의장은 FOMC 이후 열린 기자간담회에서 조건이 충족될 경우 기준금리 인하 여부를 이르면 9월 회의에서 논의할 수 있을 것이라고 말했다 다만 현재 국고채 금리 레벨이 연준의 9월 기준금리 인하 가능성을 이미 반영하고 있는 점을 고려하면 이날 국고채 금리의 추가 하락은 지나친 움직임이라는 분석이 많다 임재균 KB증권 연구원은 여전히 높은 원달러 환율과 서울 중심의 부동산 가격 상승세는 한국은행의 기준금리 인하를 제약하는 요인이라며 3년 만기 국고채 금리 레벨의 경우 3대 하회에 대한 저항감은 여전하다고 본다고 말했다 하지만 국고채 시장을 약세로 전환시킬 재료도 눈에 띄지 않는 상황이다 안재균 신한투자증권 연구원은 이번 달은 한국과 미국 모두 기준금리 인하 기대가 계속 강화될 것으로 보인다며 강해진 시장 강세 심리를 제한할 요인이 없다고 말했다 이날 외국인 투자자는 3년 만기 국채 선물은 6천874계약 10년 만기 국채 선물은 6천905계약 순매수했다 이 기사와 는 연합인포맥스의 데이터를 토대로 알고리즘에 의해 자동 작성돼 편집자의 데스킹을 거쳤습니다,곽윤아,https://n.news.naver.com/mnews/article/001/0014847676,2024.08.01
86,네이버,금융,이데일리,2024.08.01,"우리페이, 스마트폰 태그만으로 간편결제 가능",삼성월렛 결제 방식 도입 우리금융그룹은 우리페이가 삼성월렛의 비접촉 결제 방식을 도입해 스마트폰 태그만으로 간편결제를 할 수 있게 됐다고 1일 밝혔다 이로써 바코드 및 QR코드로만 결제했었던 기존과 비교해 쉽고 빠르게 결제할 수 있어 우리페이 편의성이 크게 개선될 것으로 기대된다우리페이는 우리은행 입출금계좌 우리카드 등을 결제수단으로 등록해 온라인을 비롯한 국내외 가맹점에서 앱으로 결제하는 모바일 간편결제 서비스다 스마트폰 하나만 있으면 언제 어디서든 간편하게 결제할 수 있는 편의성을 갖추고 있다이번에 우리금융 우리페이가 선보이는 결제는 삼성월렛이 사용하는 MSTMagnetic Secure Transmission 방식이다 MST방식을 통해 디지털화한 결제 정보를 결제 단말기로 전송해 대금을 정산한다 국내 여러 페이먼트가 이 방식을 사용하고 있다한편 우리금융은 결제 시간 단축을 위해 우리페이 위젯도 제공한다 우리WON뱅킹 어플을 길게 눌러 위젯을 설정하면 스마트폰 바탕화면에 아이콘이 생성되고 결제시 비밀번호 여섯 자리만 입력하면 된다우리금융 관계자는 우리페이 사용처 확대와 편의 제공을 위해 삼성전자와 협업으로 비접촉 결제 방식을 전격 도입했다며 우리금융은 사용자 중심의 페이먼트 서비스로 모바일 금융을 선도할 수 있도록 노력하겠다라고 말했다,정두리,https://n.news.naver.com/mnews/article/018/0005802637,수정 날짜 없음
87,네이버,금융,머니투데이,2024.08.01,"김병환-이복현, ""티메프 위법 집중점검..당국, 책임서 자유롭지 않아""",김병환 양재타워에서 개최된 새출발기금 간담회에 참석해 소상공인자영업자의 애로점을 청취했다 김 위원장은 소상공인자영업자분들의 어려움이 엄중한 만큼 금융위원장으로서의 첫걸음을 소상공인자영업자분들과 함께하고자 이 자리를 마련했다며 새출발기금의 지원 대상을 확대하고 부실폐업자의 취업재창업 교육 연계 등 지난달 3일 발한 대책 내용을 차질없이 준비하겠다고 말했다 정부는 지난달 3일 자영업자 채무조정 프로그램인 새출발기금을 종전보다 10조원 확대한 40조원 이상을 공급키로 발했다 김 위원장은 대환대출을 받은 자영업자가 대환한 지 6개월 이내여도 새출발기금을 활용할 수 있는 방안 등을 검토해 보겠다고 약속했다 김 위원장은 이날 오전 이 원장과 첫 회동을 가졌다 금융당국을 이끈는 양 수장으로서 소통 강화와 함께 현안으로 떠오른 티메프 사태와 관련해 긴밀하게 논의했다 양 수장은 티메프 사태와 관련해 위법 사항을 집중 점검하고 유사한 문제가 재발하지 않도록 제도개선 방안도 조속히 마련하기로 했다 소비자에 대한 피해구제 판매자에 대한 금융애로 해소도 신속히 추진할 방침이다 김 위원장은 새출발기금 간담회 후 기자들과 만난 자리에서 티메프 사태와 관련해 정무위원회가 금융당국의 감독이 부족했다고 지적한 데 대해선 감독당국이 이 문제에서 자유로울 순 없을 것며 책임을 인정했다 다만 현실적인 제도적인 제약은 분명히 있었다며 어찌 됐든 국민들께 불편과 어려움을 겪게 했다는 점에서 책임이 자유로울 수 없다는 자세로 임하고 있다고 했다 이어 제도 개선과 관련해 관계 부처와 차근차근 논의를 진행해 나가겠다고 강조했다,권화순,https://n.news.naver.com/mnews/article/008/0005071932,2024.08.02
88,네이버,금융,연합뉴스,2024.08.01,"'티메프' 환불, 오늘부터 본격화…물품 배송정보 PG사에 전달(종합)",티몬과 위메프의 대규모 판매대금 정산 지연이 이어지고 있는 31일 오후 서울 강남구 위메프 본사 문이 잠겨 있다 2024731 채새롬 기자 카드사결제대행업체의 티몬위메프 관련 소비자 결제 취소가 이르면 오늘부터 본격화된다 그간 티몬위메프의 물품 배송 관련 정보가 PG사에 넘어오지 않아 결제취소 처리가 지연됐지만 물품 배송 정보가 PG사로 전달되면서 순차적으로 환불이 진행될 예정이다 1일 금융당국과 금융권에 따르면 위메프와 티몬은 전날 오후부터 이날 오전까지 각 PG사에 상품권여행상품을 제외한 일반 물품 배송 관련 정보를 전달했다 위메프가 PG사에 전송한 배송 관련 정보는 일반 물품 배송 관련 정보로 약 3만건 18억원 규모로 파악된다 티몬도 비슷한 수준일 것으로 예상된다 PG사들은 이 정보를 확인하는 절차를 거쳐 이르면 이날 또는 다음날부터 카드사에 전송할 예정이다 한 PG사 관계자는 위메프티몬이 보낸 파일의 용량이 너무 커서 담당 직원이 파일을 열지 못한 PG사도 있다며 위메프티몬이 보낸 정보가 완전한 정보는 아닌 것으로 파악돼서 확인 및 대조 작업을 진행하고 있고 확인되는 것부터 카드사에 전송할 것이라고 전했다 금융감독원은 이날 오후 카드사 소비자 담당 임원들을 소집해 우선 배송 정보가 확인된 건부터 선제적으로 환불에 나서라고 지도할 예정이다 금감원은 PG사와 카드사의 환불 현황에 대해서도 지속적으로 점검하기로 했다 이에 따라 피해 건수의 다수를 차지하는 소액 물품 배송 건에 대해서는 늦어도 다음날부터 본격적으로 결제 취소가 이뤄질 것으로 예상된다 카드사 관계자는 카드사는 PG사로부터 정보 확인만 되면 즉각 환불에 들어갈 수 있다며 고객은 이용대금 청구서를 받아볼 때 확인할 수 있다고 말했다 앞서 11개 PG사는 지난 주말부터 결제 취소 절차를 재개했으나 고객의 결제 취소 신청이 실제 환불로는 이어지지 못했다 PG사가 위메프티몬으로부터 해당 결제 건에 대해 실제 물품 또는 용역이 제공되지 않았다는 점을 확인하지 못했기 때문이다 금융감독원은 소비자 환불 속도를 높이기 위해 지난달 30일부터 티몬위메프의 상품 등 배송 정보 관련 전산자료를 확보할 별도 검사반을 편성해 운영하면서 관련 정보를 파악했다 티몬위메프는 상품권과 여행상품의 경우에도 추가 확인을 거쳐 조속한 시일 내에 배송 관련 정보를 PG사에 넘길 예정이다 특히 여행상품의 경우에는 개별 여행사들이 일부 피해를 선제적으로 보상해준 사례가 있어 배송 정보를 전달하기 전까지 추가로 확인하는 절차가 필요한 것으로 알려졌다 한편 앞서 지난달 28일까지 신용카드사를 통해 접수된 티몬위메프 관련 민원이의 신청은 약 13만건이고 금액으로는 550억원 수준으로 집계됐다 10만원 이하 건이 전체의 45였고 나머지는 여행상품과 상품권 관련 고액 결제 건이었다 신청 건수에 중복 신청허수 사례도 다수 포함된 점을 고려하면 결제취소가 추가로 들어오더라도 최종적으로 소비자들의 피해 액수는 550억원 수준에서 크게 벗어나지 않을 것으로 예상된다 위메프 정산지연 피해자가 붙인 수사 촉구 호소문 김성민 기자 티몬과 위메프의 대규모 판매대금 정산 지연이 이어지고 있는 31일 오후 서울 강남구 위메프 본사에 관련 수사를 촉구하는 호소문이 붙어 있다 2024731,채새롬,https://n.news.naver.com/mnews/article/001/0014847585,2024.08.01
89,네이버,금융,조선비즈,2024.08.01,"5대 은행, 가계대출 7조원 넘게 불어나… 3년 3개월 만에 최대폭",서울 시내 한 은행에 주택담보대출 관련 홍보물이 붙어있다 연합뉴스 KB국민신한하나우리NH농협 등 5대 시중은행의 가계대출 잔액이 한 달 만에 7조원 이상 늘어난 것으로 집계됐다 증가 폭은 3년 3개월 만에 최대다 주택 거래 회복에 대출 규제 막차 수요까지 몰리면서 주택담보대출 수요가 급히 늘어난 게 이유로 꼽힌다1일 금융권에 따르면 5대 시중은행의 가계대출 잔액은 7월 말 기준 715조7383억원으로 전월708조5723억원 대비 7조1660억원 불어났다 가계대출은 넉 달 연속 증가세를 이어갔으며 2021년 4월 이후 3년 3개월 만에 증가 폭이 가장 컸다주담대 잔액이 크게 늘면서 가계대출 증가세를 이끌었다 지난달 주담대 잔액은 559조7501억원으로 전월552조1526억원보다 7조5975억원 증가했다 은행들이 금융당국 압박에 지난달부터 가계대출 금리를 줄인상하고 있으나 부동산 경기 회복에 따른 폭발적인 대출 수요를 막기에는 역부족이었다신용대출은 감소했다 신용대출 잔액은 지난달 말 기준 102조6068억원으로 전월102조7781억원보다 1713억원 줄었다 신용대출 잔액은 지난 4월 증가 전환한 뒤 다시 감소세를 이어가고 있다 전세대출 잔액은 118조6241억원으로 전월118억2227억원보다 4014억원 늘어 3개월 연속 증가하고 있다 기업대출 잔액 증가세도 이어졌다 5대 은행의 기업대출 잔액은 지난달 말 기준 818조2285억원으로 전월811조3482억원보다 6조8803억원 늘었다5대 은행의 수신 자금은 정기예금과 정기적금의 증가로 전월 대비 늘었다 총수신 잔액은 지난달 말 기준 2007조5786억원으로 전월2003조7393억원보다 3조8393억원 증가했다 정기예금은 지난달 891조1524억원에서 909조3403억원으로 18조1879억원 증가했으며 정기적금도 34조6084억원에서 35조7311억원으로 1조1227억원 늘었다 반면 대기성 자금인 요구불예금은 같은 기간 638조8317억원에서 609조6922억원으로 29조1395억원 줄었다,김수정,https://n.news.naver.com/mnews/article/366/0001009325,수정 날짜 없음
90,네이버,금융,비즈워치,2024.08.01,"""티메프 사태, 금융당국도 책임"" 김병환, 취임부터 과제 산적",이명근 기자 qwe123@첫 간부회의서 티메프 지시김병환 금융위원장은 지난 달 31일 취임과 함께 첫 간부회의서 티메프 사태 관련 지시사항으로 업무를 본격화했다 김 위원장은 신속한 수습을 강조하며 피해업체에 대한 5600억원+α 금융지원 기존 대출 만기연장과 소비자에 대한 결제 취소환불 지원 등의 차질없는 추진을 주문했다전자상거래와 전자지급결제 분야의 거래질서와 엄격한 규율체계 확립 필요성을 언급하며 제도개선 방안을 신속히 마련하겠다고 밝혔다 아울러 근본 원인을 제공한 티메프 대주주와 경영진에 대해선 확실한 책임을 물어야 한다며 수사기관에 적극 협조하겠다는 뜻도 내비쳤다 관련기사 취임후 간부회의 소집한 금융위원장 티메프 사태 신속 수습김병환 위원장이 첫 간부회의서 티메프 사태 해결을 지시한 것은 금융당국 책임론이 불거진 까닭이다 금융감독원이 티몬과 위메프와 경영개선계획 MOU를 체결했고 23년 전부터 두 회사의 유동성 비율 등이 기준에 미치지 못했지만 사전 대응에 소홀했던 게 이번 사태를 키웠다는 비판이 거센 상태다관리감독의 직접적 책임은 금감원에 있지만 금감원 상위 기구인 금융위 역시 책임에서 벗어나기 어렵다김병환 위원장 역시 금융당국 책임을 인정했다 다만 향후 개선 방안에 대해선 구체적인 방향성은 드러내지 않았다김병환 위원장은 1일 새출발기금 간담회 이후 기자들과 만나 현실적제도적 제약은 있었지만 국민 불편과 어려움을 겪게 한 만큼 금감원이 이 문제에 있어 책임에서 자유로울 순 없다고 말했다이어 감독 관련해선 체계 등은 국회 정무위원회 등을 통해 제도 개선과 과제 등 여러 의견이 나왔다며 현실적으로 금융감독당국이 다 할 순 없어서 차근차근 논의를 진행해 나가겠다고 밝혔다가계부채 계속 느는데…김병환 위원장은 후보자 지명 시절부터 취임사에서도 지속적으로 금융시장 안정을 최우선 과제로 꼽았다 특히 가계부채에 대해선 리스크가 확대되지 않도록 컨틴전시 플랜을 사전에 준비하는 등 경각심을 갖고 관리하겠다는 점을 강조했다김병환 위원장은 가계부채 건전성 관리를 위해 금융당국이 사용할 수 있는 대책을 살펴보고 어떤 상황에서 어떤 조치를 할 수 있는지 미리 준비한 후 필요하면 지체없이 신속하게 할 수 있도록 준비할 것이라고 설명했다가계부채 위기 대응 수준에 대해선 정량적 기준보다는 시장 흐름을 보겠다는 게 김병환 위원장 생각이다 김 위원장은 정량적 기준으로 기계적으로 조치하는 것은 경험상 적절하지는 않다고 본다며 전반적인 흐름을 보고 있고 현재 시장 상황을 예의주시하고 있다고 말했다 이어 7월 숫자가계대출 잔액 및 증감액도 보면서 판단이 필요하다며 가계부채를 지금보다 훨씬 더 긴장감을 갖고 관리하겠다는 점을 강조하고 싶다고 덧붙였다한편 김 위원장은 이날 첫 현장 행보로 새출발기금 간담회에서 소상공인과 자영업자를 만나 애로사항 등을 들었다 김병환 위원장은 소상공인과 자영업자의 어려움은 현실적인 이슈라 처음으로 만나러 왔다며 기본적으로 업무에 임할 때 현장 얘기를 많이 듣고 작더라도 현장에서 꼭 필요한 부분을 고쳐나가겠다고 말했다,노명현,https://n.news.naver.com/mnews/article/648/0000027846,수정 날짜 없음
91,네이버,금융,머니투데이,2024.08.01,[단독]카카오·토스 10% '파격할인'..비용은 전액 티몬이 냈다,윤선정카카오페이토스가 미정산 사태 직전까지 티몬에서 한도제한 없이 10 할인 프로모션을 진행한 가운데 이 비용을 모두 티몬이 부담한 것으로 확인됐다 간편결제사나 카드사가 가맹점과 할인행사를 할 때 보통 5대5 비율로 비용을 분담하는데 티몬은 매출을 확대하기 위해 카카오페이토스를 끌어들여 무리하게 프로모션을 진행했다는 비판이 나온다 카카오페이와 토스에도 일부 책임이 있다는 비판도 제기된다 ━카카오페이토스로 결제하면 한도제한 없이 10 할인…티몬이 전액 부담━1일 금융권에 따르면 카카오페이토스가 티몬에서 최대 12의 할인율을 내세워 결제할인 프로모션을 진행하는 동안 프로모션 비용은 100 티몬이 책임진 것으로 확인됐다 고객이 카카오페이토스로 결제한 뒤 할인받은 금액 전액을 티몬이 부담한 것이다프로모션이 대대적으로 이뤄진 만큼 티몬이 책임져야 할 비용은 상당했을 것으로 추정된다 티몬은 할인 프로모션 기간 카카오페이와 토스 결제 시 최대 12의 높은 할인율을 내걸었다 할인한도 제한도 두지 않았다 1회 결제할 때 할인한도가 10만20만원으로 정해져 있긴 했으나 할인이 적용되는 결제횟수에 제한이 없었기 때문에 여러번 나눠 결제하면 수십만원에서 수백만원까지 할인받는 것이 가능했다카카오페이토스의 할인혜택은 일반적인 수준을 벗어난다 온라인 플랫폼에서 할인 프로모션이 진행될 때 보통은 할인한도와 결제횟수에 제한이 걸린다 특히 할인율이 10 내외로 높다면 할인한도가 많아야 수 만원대로 제한된다 실제 카카오페이토스는 현재 다른 온라인 플랫폼에선 할인한도를 수천원에서 수만원으로 정해둔 채 할인행사를 진행하고 있다무리한 할인 프로모션이 장기간 이어질 수 있었던 이유는 티몬이 전적으로 프로모션 비용을 책임지기로 했기 때문이다 간편결제사가 가맹점과 제휴해 할인 프로모션을 진행할 때 비용분담 비율은 보통 5대5로 정해진다 고객이 할인행사를 통해 2만원을 할인받았다면 1만원은 간편결제사가 나머지 1만원은 가맹점이 부담하는 것이다 간편결제사나 가맹점 중 어느 한쪽이 100 비용을 책임지는 경우는 찾아보기 힘들다━올해 상반기 파격적 제휴 반복…카카오페이토스 책임 없나━업계에선 티몬이 매출을 최대한으로 끌어올리기 위해 카카오페이토스를 끌어들였다는 분석이 나온다 카카오페이토스는 MAU가 높은 간편결제사이기 때문에 결제할인 행사를 함께 진행할 파트너로 적격이었을 것이라는 의견이다 카카오페이토스의 정산주기가 카드사보다 하루 정도 빠르다는 점도 영향을 미쳤을 수 있다 카카오페이는 고객의 결제가 이뤄지면 바로 다음날 티몬에 정산해준다 토스도 비슷할 것으로 추정된다 반면 카드사는 정산까지 23일이 걸린다카카오페이토스도 비상식적인 구조를 인지했을 가능성이 큰 만큼 미정산 사태의 책임을 피하기 어려울 것으로 보인다 카카오페이토스는 티몬의 제안을 받고 자사에 일방적으로 유리한 조건으로 할인 프로모션을 반복해 진행했다 지난 3월 111일 열린 할인행사 몬스터절에는 카카오페이가 최대 10 결제할인을 제공했고 6월 130일 진행된 메가썸머세일에는 카카오페이토스 모두 최대 12 결제할인을 지원했다 미정산 사태가 불거지기 직전인 지난달 114일에도 양사는 최대 12 결제할인에 나섰다카카오페이토스의 선환불 처리가 네이버페이에 비해 상대적으로 늦어지는 것도 할인 프로모션과 무관하지 않다 할인행사 기간 고액의 여행상품 결제가 카카오페이토스로 쏠려 선환불을 해줘야 할 고객이 네이버페이보다 많은 상황인 것으로 알려졌다 카카오페이 관계자는 해당 프로모션은 티몬측 비용으로 진행한 것이라며 티몬사태로 피해를 입은 소비자를 위해 카카오페이가 먼저 환불조치를 취하고 있는 중이다 접수량이 많아 시간이 소요되고 있으나 최대한 빠르게 환불 처리해드릴 수 있도록 노력하고 있으며 검토 완료건은 환불이 진행되고 있다고 밝혔다 토스 관계자는 할인 프로모션 비용은 100 티몬이 부담했다며 토스쪽에서 제안해서 이뤄진 프로모션이 아니다라고 말했다,황예림,https://n.news.naver.com/mnews/article/008/0005071906,2024.08.02
92,네이버,금융,뉴시스,2024.08.01,"""美 9월 내린다"" 금융시장 '훈풍'…코스피↑·환율↓(종합)",코스피가 전 거래일에서 연방준비제도가 9월 기준금리 인하를 시사하자 금융시장이 환호성을 내질렀다 코스피와 코스닥은 빨갛게 물들었고 원달러 환율은 2달 만에 1360원대로 떨어졌다 1일 한국거래소에 따르면 코스피는 전 거래일보다 669포인트 오른 277768에 장을 마쳤다 외국인은 4380억원 어치를 순매수했고 개인과 기관은 각각 2975억원 1742억원어치를 순매도했다 코스닥지수는 전 거래일보다 1038포인트 오른 81353에 마감했다 외국인과 기관은 각각 330억원과 337억원치를 사들인 반면 개인은 625억원어치를 내다팔았다 이날 증시 훈풍에는 미국의 9월 금리 인하 기대가 반영됐다 지난달 31일 열린 7월 FOMC는 기준금리를 52555로 8회 연속 동결했다 다만 선언문에는 몇 달간 2 물가 목를 향한 일부 추가 진전됐다는 내용이 담기면서 금리 인하 기대를 높였다 파월 의장은 간담회를 통해 이르면 9월 FOMC에서 금리 인하를 논의할 수 있다고 언급했다 캐피탈 이코노믹스Capital Economics는 9월 인하를 위한 토대를 마련했다면서 9월과 12월에 각각 25bp 인하하고 내년에도 인하를 이어가 2025년 말에는 35375가 될 것이라고 봤다연방기금선물에 반영된 9월 금리인하 확률은 100를 나타냈고 연말 정책금리 전망치는 459를 보였다 9월 인하가 반영되며 다우존스30지수와 스탠더드앤드푸어스500지수은 각각 024 158 올랐다 나스닥지수는 264 뛰었다국채 채권 시장은 강세를 보였다 금융투자협회에 따르면 이날 오전 11시 30분 국고채 3년물 금리는 54bp 내린 2950로 5년물은 58bp 떨어진 2965로 각각 집계되며 3를 하회했다 20년물과 30년물은 각각 2965와 290로 50bp 40bp씩 낮아졌다 환율은 내렸다 원달러 환율은 13662원으로 전일 오후 3시30분 종가보다 103원 떨어졌다 오전 2시에 비해서는 40원 내렸다 지난 6월7일 이후 최저가로 장중 최고가는 13700원 최저가는 13616원을 기록했다 이날 환율에는 연준의 9월 금리 인하 기대와 함께 전날 BOJ 금리 인상 한은의 희미해진 8월 인하설 등이 복합적으로 작용했다 주요 6개국 통화대비 달러의 상대적 가치를 의미하는 달러지수가 이달 초 106선에서 104선 초반으로 떨어졌다 전날 BOJ는 단기 금리를 025로 올린 후 엔화값은 달러당 150엔 초반 대로 오르며 원화에 강세 압력으로 작용했다 이날 오후 3시30분 기준 원엔 재정환율은 100엔당 91071원에 거래되며 전일보다 983원 올랐다 박수연 메리츠증권 연구원은 원달러는 8월까지 13601380원 사이에서 움직일 것이라면서 9월 인하 기대가 이미 반영되며 달러지수는 크게 안떨어졌지만 엔화 절상 영향이 크게 작용했다고 말했다．,남주현,https://n.news.naver.com/mnews/article/003/0012704005,2024.08.01
93,네이버,금융,파이낸셜뉴스,2024.08.01,"""항공권부터 외식 상품권까지""...센트비, 여름 휴가철 고객 지원 나섰다",센트비 제공 글로벌 외환 토탈 솔루션 기업 센트비가 8월 한 달간 한국에서 해외로 송금하는 고객 대상으로 휴가 시즌을 지원하는 해외 송금 이벤트를 진행한다고 1일 밝혔다 센트비는 휴가 여름 캠프 해외 한달살기 등 해외여행 수요가 급증하는 여름 휴가철을 맞아 고객들에게 간편하고 빠른 해외 송금 서비스 경험을 지원하고 가족 및 지인들과 소중한 시간을 즐기는 데 도움을 주고자 이번 이벤트를 마련했다 센트비의 개인용 해외 송금 서비스는 기존의 복잡한 해외 송금 과정을 간소화하고 은행 대비 최대 90 이상 저렴한 수수료로 제공해 해외 송금이 잦은 여행객 기러기 가족 해외 체류 내국인 및 유학생 이주 근로자 등에게 각광받고 있다 앱을 이용해 언제 어디서나 전 세계 50개국 이상으로 송금할 수 있고 국가에 따라 최소 5분에서 최대 1일 이내 송금이 완료돼 간편하고 합리적인 송금 서비스로 인기가 높다 특히 센트비는 수취자에게 직접 현금을 배달하는 캐시 딜리버리 정해진 장소에서 현금을 수령하는 캐시픽업 모바일 월렛 등 다양한 수취 옵션을 제공해 송금자와 수취자 모두의 편의를 고려한 사용자 중심 서비스로 호평받고 있다 센트비의 이번 해외 송금 이벤트는 오는 31일까지 센트비 앱을 통해 한국에서 해외로 송금한 고객 누구나 참여할 수 있다 이벤트 참여 방법은 센트비 앱을 통해 해외 송금 신청을 완료하면 자동으로 생성되는 이벤트 팝업을 통해 응모하면 된다 추첨을 통해 항공권 주유 상품권 요기요 상품권을 제공한다 센트비 관계자는 여름 휴가철에는 해외여행이나 해외 체류 등 다양한 이유로 한국에서 해외로의 송금이 필요한 상황이 다수 발생할 수 있는 만큼 간편하고 빠른 센트비 해외 송금 서비스를 경험하고 경품 혜택까지 누릴 수 있는 이벤트를 마련했으니 많은 참여 부탁드린다며 앞으로도 고객의 니즈를 빠르게 파악하고 사용자 편의성이 극대화될 수 있도록 서비스를 고도화하고 다양한 혜택 제공을 위해 노력하겠다고 말했다,김예지,https://n.news.naver.com/mnews/article/014/0005222125,수정 날짜 없음
94,네이버,금융,더팩트,2024.08.01,"우리금융, 우리페이 스마트폰 태그만으로 간편결제 한다",삼성월렛 결제 방식 도입1일 우리금융그룹은 우리페이에 삼성월렛의 비접촉 결제 방식을 도입했다고 밝혔다 우리금융앞으로는 우리금융그룹 우리페이도 스마트폰 태그만으로 간편결제를 할 수 있다이로써 바코드 및 QR코드로만 결제했었던 기존과 비교하여 쉽고 빠르게 결제할 수 있어 우리페이 편의성이 크게 개선될 것으로 기대된다1일 우리금융그룹은 우리페이에 삼성월렛의 비접촉 결제 방식을 도입했다고 밝혔다우리페이는 우리은행 입출금계좌 우리카드 등을 결제수단으로 등록해 온라인을 비롯한 국내외 가맹점에서 앱으로 결제하는 모바일 간편결제 서비스다 스마트폰 하나만 있으면 언제 어디서든 간편하게 결제할 수 있는 편의성을 갖추고 있다이번에 우리금융 우리페이가 선보이는 결제는 삼성월렛이 사용하는 MSTMagnetic Secure Transmission 방식이다 MST 방식을 통해 디지털화한 결제 정보를 결제 단말기로 전송해 대금을 정산한다 국내 여러 페이먼트가 이 방식을 사용하고 있다우리금융은 결제 시간 단축을 위해 우리페이 위젯도 제공한다 우리WON뱅킹 어플을 길게 눌러 위젯을 설정하면 스마트폰 바탕화면에 아이콘이 생성되고 결제시 비밀번호 여섯 자리만 입력하면 된다우리금융 관계자는 우리페이 사용처 확대와 편의 제공을 위해 삼성전자와 협업으로 비접촉 결제 방식을 전격 도입했다며 우리금융은 사용자 중심의 페이먼트 서비스로 모바일 금융을 선도할 수 있도록 노력하겠다라고 말했다발로 뛰는 더팩트는 24시간 여러분의 제보를 기다립니다카카오톡 더팩트제보 검색이메일 뉴스 홈페이지 httptalktfcokrbbsreportwrite,정소양,https://n.news.naver.com/mnews/article/629/0000309855,수정 날짜 없음
